Origin_Region,Destination_Region,flow2000,flow2005,flow2010,flow2015,flow2019,increase_rate_2000_2005,increase_rate_2005_2010,increase_rate_2010_2015,increase_rate_2015_2019
Southern Europe,Southern Africa,38058.0,49178.0,75977.0,106766.0,119513.0,29.21856114351779,54.493879376957175,40.524105979441146,11.939194125470655
Southern Europe,Southern Asia,1878.0,3119.0,5777.0,5621.0,5670.0,66.08093716719915,85.21962167361333,-2.7003635104725636,0.8717310087173101
Southern Europe,Southern Europe,2816043.0,2868972.0,3175060.0,3108037.0,3127177.0,1.8795522653595842,10.668908584677718,-2.110920738505729,0.6158227846064895
Southern Europe,Western Africa,3271.0,3549.0,6703.0,7696.0,8181.0,8.498929990828492,88.87010425471964,14.814262270625091,6.301975051975052
Southern Europe,Western Asia,225617.0,236259.0,254402.0,255440.0,330699.0,4.716843145684944,7.6792841754176555,0.4080156602542433,29.462496085186345
Southern Europe,Western Europe,5507896.0,4387702.0,4183183.0,4429490.0,5443260.0,-20.337965713223344,-4.661187108878407,5.888028326755009,22.886833472928032
Western Africa,Australia New Zealand,4881.0,9331.0,17311.0,24661.0,30740.0,91.16984224544152,85.52138034508627,42.45855236554792,24.650257491585904
Western Africa,Caribbean,750.0,805.0,1036.0,1081.0,1136.0,7.333333333333333,28.695652173913043,4.343629343629344,5.087881591119333
Western Africa,Central America,250.0,371.0,472.0,507.0,525.0,48.4,27.22371967654987,7.415254237288135,3.5502958579881656
Western Africa,Central Asia,26.0,24.0,23.0,22.0,21.0,-7.6923076923076925,-4.166666666666666,-4.3478260869565215,-4.545454545454546
Western Africa,Eastern Africa,7915.0,10597.0,16249.0,16604.0,17432.0,33.88502842703727,53.33584976880249,2.184749830758816,4.986750180679354
Western Africa,Eastern Asia,3746.0,4993.0,5806.0,6126.0,6694.0,33.288841430859584,16.282795914279994,5.511539786427833,9.271955599085864
Western Africa,Eastern Europe,4720.0,5248.0,5685.0,6776.0,7977.0,11.186440677966102,8.326981707317072,19.19085312225154,17.724321133412044
Western Africa,Melanesia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Western Africa,Micronesia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Western Africa,Middle Africa,259537.0,293395.0,310173.0,442415.0,506196.0,13.04553878637728,5.718570527786772,42.63491664329261,14.416554592407582
Western Africa,Northern Africa,39825.0,42927.0,35230.0,36606.0,42092.0,7.789077212806027,-17.930440049386167,3.9057621345444224,14.986614216248704
Western Africa,Northern America,360569.0,491420.0,636089.0,837753.0,903764.0,36.29014141537403,29.438972772780918,31.703739571034873,7.879530124034171
Western Africa,Northern Europe,196182.0,285073.0,354888.0,423857.0,482609.0,45.31047700604541,24.490218294963046,19.434018619958973,13.86127868597192
Western Africa,Polynesia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Western Africa,South America,1040.0,2658.0,5795.0,7200.0,8394.0,155.57692307692307,118.02106847253575,24.245038826574632,16.583333333333332
Western Africa,South Eastern Asia,346.0,283.0,369.0,376.0,387.0,-18.20809248554913,30.3886925795053,1.8970189701897018,2.925531914893617
Western Africa,Southern Africa,14714.0,18368.0,28029.0,48276.0,53919.0,24.83349191246432,52.59690766550522,72.23589853366157,11.68903803131991
Western Africa,Southern Asia,790.0,730.0,670.0,645.0,634.0,-7.59493670886076,-8.21917808219178,-3.731343283582089,-1.7054263565891472
Western Africa,Southern Europe,244766.0,397364.0,523650.0,524922.0,606042.0,62.34444326417885,31.7809363706828,0.24291034087653968,15.453724553362214
Western Africa,Western Africa,4833494.0,5312242.0,5657001.0,6319277.0,6625183.0,9.904801785209623,6.489896356378343,11.707192556621433,4.840838595934313
Western Africa,Western Asia,4795.0,9064.0,19646.0,26702.0,28598.0,89.03023983315954,116.74757281553399,35.9157080321694,7.100591715976331
Western Africa,Western Europe,408565.0,517827.0,596458.0,675011.0,770086.0,26.742868331844384,15.184801101526185,13.169913053391857,14.084955652574552
Western Asia,Australia New Zealand,197267.0,226469.0,266140.0,303729.0,353044.0,14.803286915703081,17.51718778287536,14.123769444653188,16.236513470890166
Western Asia,Caribbean,3889.0,3545.0,2323.0,2413.0,2465.0,-8.845461558241192,-34.471086036671366,3.8743004735256132,2.154993783671778
Western Asia,Central America,6586.0,5926.0,6004.0,6895.0,7167.0,-10.021257212268448,1.3162335470806614,14.840106595602931,3.944887599709935
Western Asia,Central Asia,146848.0,153495.0,158441.0,161964.0,166412.0,4.526449117454783,3.2222547965731785,2.2235406239546585,2.746289298856536
Western Asia,Eastern Africa,365.0,325.0,358.0,6293.0,7479.0,-10.95890410958904,10.153846153846153,1657.8212290502795,18.846337200063562
Western Asia,Eastern Asia,133.0,148.0,180.0,222.0,235.0,11.278195488721805,21.62162162162162,23.333333333333332,5.8558558558558556
Western Asia,Eastern Europe,2272936.0,2162084.0,2021546.0,2071702.0,2097067.0,-4.877040092637892,-6.500117479246875,2.481071417618001,1.2243556264366207
Western Asia,Melanesia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Western Asia,Micronesia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Western Asia,Middle Africa,1916.0,1819.0,2556.0,3506.0,3740.0,-5.062630480167014,40.51676745464541,37.16744913928012,6.674272675413577
Western Asia,Northern Africa,520708.0,603717.0,658903.0,768540.0,887923.0,15.941564178003794,9.141037936649125,16.63932323877718,15.533739297889504
Western Asia,Northern America,889028.0,1009959.0,1157149.0,1745182.0,1885370.0,13.602608691739743,14.57385893882821,50.81739689530044,8.032858464045583
Western Asia,Northern Europe,451461.0,573947.0,682123.0,896046.0,1135485.0,27.131025714292043,18.847733327293287,31.36135271791158,26.7217308039989
Western Asia,Polynesia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Western Asia,South America,58740.0,60273.0,62723.0,74071.0,82349.0,2.609805924412666,4.064838318981965,18.09224686319213,11.17576379419746
Western Asia,South Eastern Asia,16838.0,19657.0,19672.0,21891.0,22802.0,16.74189333650077,0.07630869410388157,11.279991866612445,4.161527568407108
Western Asia,Southern Africa,5882.0,7520.0,11583.0,20625.0,23082.0,27.84767086025162,54.02925531914894,78.06267806267806,11.912727272727272
Western Asia,Southern Asia,593954.0,155516.0,163343.0,163308.0,161692.0,-73.81682756577108,5.032922657475758,-0.021427303282050655,-0.989541234967056
Western Asia,Southern Europe,262119.0,283296.0,309041.0,311254.0,332769.0,8.079154887665526,9.087668022139388,0.7160862150976731,6.9123609656422085
Western Asia,Western Africa,10280.0,6838.0,10681.0,12534.0,13580.0,-33.48249027237354,56.20064346300088,17.34856286864526,8.345300781873306
Western Asia,Western Asia,5194390.0,6069110.0,7772875.0,12188602.0,13808956.0,16.839705913495138,28.07273224574938,56.80944309537976,13.294010256467475
Western Asia,Western Europe,2744315.0,2648361.0,2637944.0,2825058.0,3840848.0,-3.4964645093584372,-0.3933376152269272,7.093175594326491,35.956429921084805
Western Europe,Australia New Zealand,304372.0,313832.0,324422.0,318676.0,330596.0,3.1080388472001363,3.3744168854673835,-1.7711499220151532,3.7404762203617463
Western Europe,Caribbean,122209.0,123094.0,126933.0,134297.0,136340.0,0.7241692510371577,3.1187547727752776,5.801485823229577,1.5212551285583444
Western Europe,Central America,23475.0,23811.0,29520.0,31861.0,32853.0,1.4313099041533546,23.97631346856495,7.930216802168022,3.113524371488654
Western Europe,Central Asia,16303.0,14563.0,12366.0,11766.0,11699.0,-10.672882291602773,-15.086177298633524,-4.85201358563804,-0.5694373618901921
Western Europe,Eastern Africa,82487.0,95960.0,104394.0,108649.0,110917.0,16.33348285184332,8.789078782826177,4.075904745483458,2.087455936087769
Western Europe,Eastern Asia,20298.0,25491.0,27831.0,30674.0,35205.0,25.583801359739876,9.179710486053901,10.215227623872659,14.771467692508313
Western Europe,Eastern Europe,369761.0,363596.0,358121.0,382502.0,426441.0,-1.6672931974978433,-1.505792142927865,6.8080341560534015,11.4872601973323
Western Europe,Melanesia,25744.0,31189.0,36627.0,44441.0,46789.0,21.1505593536358,17.435634358267336,21.333988587653916,5.283409464233478
Western Europe,Micronesia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Western Europe,Middle Africa,41944.0,32753.0,38845.0,46695.0,49956.0,-21.912550066755674,18.599822916984703,20.20852104517956,6.983617089624157
Western Europe,Northern Africa,46246.0,49361.0,65999.0,75597.0,83537.0,6.735717683691562,33.70677255323029,14.542644585524023,10.503062290831647
Western Europe,Northern America,1556072.0,1492256.0,1449579.0,1379241.0,1419395.0,-4.101095579124873,-2.8598980335813695,-4.852305393497009,2.9113113661789347
Western Europe,Northern Europe,601177.0,663649.0,776996.0,854960.0,957178.0,10.391615115016045,17.07935972178064,10.034028489207152,11.955880976887807
Western Europe,Polynesia,22084.0,23641.0,23312.0,22275.0,23071.0,7.050353196884622,-1.3916500994035785,-4.448352779684283,3.57351290684624
Western Europe,South America,129453.0,133593.0,140813.0,171016.0,193511.0,3.1980718870941574,5.404474785355521,21.449013940474245,13.153740000935585
Western Europe,South Eastern Asia,11777.0,13171.0,19401.0,20586.0,21402.0,11.836630720896663,47.30088831523802,6.107932580794804,3.963858933255611
Western Europe,Southern Africa,57391.0,67974.0,98585.0,167834.0,187368.0,18.440173546374865,45.033395121664164,70.24293756656692,11.638881275546076
Western Europe,Southern Asia,4775.0,4744.0,5064.0,5037.0,5030.0,-0.6492146596858639,6.745362563237774,-0.533175355450237,-0.13897161008536826
Western Europe,Southern Europe,938381.0,1256152.0,1608700.0,1568632.0,1593817.0,33.863750438254826,28.065711792840357,-2.4907067818735626,1.6055390939366274
Western Europe,Western Africa,20055.0,26963.0,22624.0,24447.0,25645.0,34.44527549239591,-16.092422949968473,8.057814710042432,4.900396776700617
Western Europe,Western Asia,408862.0,429518.0,461274.0,473595.0,596121.0,5.0520713590404585,7.39340376887581,2.671080529143199,25.871472460646753
Western Europe,Western Europe,2041136.0,2299804.0,2548023.0,2740273.0,2974052.0,12.672746940919174,10.793050190364047,7.54506533104293,8.531230282530245
